month,day,hour,weekday,minute,i_m1sum,power_consumption
2,1,23,1,30,-0.6548843795548156,103.0
2,1,23,1,45,-0.6548843795548156,96.0
2,2,0,2,0,-0.6548843795548156,95.0
2,2,0,2,15,-0.6548843795548156,69.0
2,2,0,2,30,-0.6548843795548156,45.0
2,2,0,2,45,-0.6548843795548156,40.0
2,2,1,2,0,-0.6548843795548156,21.0
2,2,1,2,15,-0.6548843795548156,17.0
2,2,1,2,30,-0.6548843795548156,21.0
2,2,1,2,45,-0.6548843795548156,19.0
2,2,2,2,0,-0.6548843795548156,389.0
2,2,2,2,15,-0.6548843795548156,29.0
2,2,2,2,30,-0.6548843795548156,80.0
2,2,2,2,45,-0.6548843795548156,33.0
2,2,3,2,0,-0.6548843795548156,39.0
2,2,3,2,15,-0.6548843795548156,31.0
2,2,3,2,30,-0.6548843795548156,25.0
2,2,3,2,45,-0.6548843795548156,35.0
2,2,4,2,0,-0.6548843795548156,26.0
2,2,4,2,15,-0.6548843795548156,21.0
2,2,4,2,30,-0.6548843795548156,19.0
2,2,4,2,45,-0.6548843795548156,21.0
2,2,5,2,0,-0.6548843795548156,28.0
2,2,5,2,15,-0.6548843795548156,85.0
2,2,5,2,30,-0.6548843795548156,84.0
2,2,5,2,45,-0.6548843795548156,62.0
2,2,6,2,0,-0.6548843795548156,50.0
2,2,6,2,15,-0.6548843795548156,47.0
2,2,6,2,30,-0.6548843795548156,40.0
2,2,6,2,45,-0.6548843795548156,39.0
2,2,7,2,0,-0.6548843795548156,46.0
2,2,7,2,15,-0.6400241018924004,58.0
2,2,7,2,30,-0.5937921269426644,93.0
2,2,7,2,45,-0.5013281770431922,168.0
2,2,8,2,0,-0.45179391816847503,189.0
2,2,8,2,15,-0.46500305386839963,175.0
2,2,8,2,30,-0.29328428976938,378.0
2,2,8,2,45,-0.2767728701444742,388.0
2,2,9,2,0,-0.45179391816847503,181.0
2,2,9,2,15,-0.4303290726560976,215.0
2,2,9,2,30,-0.45839848601843736,150.0
2,2,9,2,45,-0.44518935031851276,168.0
2,2,10,2,0,-0.5277464484430414,101.0
2,2,10,2,15,-0.10010068015798282,609.0
2,2,10,2,30,0.23177885430262252,894.0
2,2,10,2,45,-0.1826577782825115,178.0
2,2,11,2,0,-0.32135370313171974,150.0
2,2,11,2,15,-0.35602768434402177,292.0
2,2,11,2,30,-0.3791436718188898,131.0
2,2,11,2,45,0.2862665390648115,882.0
2,2,12,2,0,1.5196695850452702,1375.0
2,2,12,2,15,1.4602284743956095,811.0
2,2,12,2,30,1.0160712864856452,236.0
2,2,12,2,45,-0.39400394948130496,0.0
2,2,13,2,0,-0.49142132526824883,0.0
2,2,13,2,15,-0.4484916342434939,0.0
2,2,13,2,30,-0.4864678993807771,0.0
2,2,13,2,45,-0.40225965929375784,0.0
2,2,14,2,0,-0.6003966947926267,0.0
2,2,14,2,15,-0.5112350288181357,0.0
2,2,14,2,30,-0.3312605549066632,317.0
2,2,14,2,45,0.21361629271522622,977.0
2,2,15,2,0,-0.4683053377933808,104.0
2,2,15,2,15,-0.5591181457303623,66.0
2,2,15,2,30,-0.42372450480613527,223.0
2,2,15,2,45,-0.5904898430176833,9.0
2,2,16,2,0,-0.6334195340424381,0.0
2,2,16,2,15,-0.6433263858173817,0.0
2,2,16,2,30,-0.6499309536673439,0.0
2,2,16,2,45,-0.6548843795548156,0.0
2,2,17,2,0,-0.6548843795548156,387.0
2,2,17,2,15,-0.6548843795548156,88.0
2,2,17,2,30,-0.6548843795548156,69.0
2,2,17,2,45,-0.6548843795548156,92.0
2,2,18,2,0,-0.6548843795548156,97.0
2,2,18,2,15,-0.6548843795548156,89.0
2,2,18,2,30,-0.6548843795548156,65.0
2,2,18,2,45,-0.6548843795548156,57.0
2,2,19,2,0,-0.6548843795548156,62.0
2,2,19,2,15,-0.6548843795548156,67.0
2,2,19,2,30,-0.6548843795548156,63.0
2,2,19,2,45,-0.6548843795548156,50.0
2,2,20,2,0,-0.6548843795548156,46.0
2,2,20,2,15,-0.6548843795548156,49.0
2,2,20,2,30,-0.6548843795548156,47.0
2,2,20,2,45,-0.6548843795548156,55.0
2,2,21,2,0,-0.6548843795548156,31.0
2,2,21,2,15,-0.6548843795548156,17.0
2,2,21,2,30,-0.6548843795548156,17.0
2,2,21,2,45,-0.6548843795548156,18.0
2,2,22,2,0,-0.6548843795548156,28.0
2,2,22,2,15,-0.6548843795548156,23.0
2,2,22,2,30,-0.6548843795548156,17.0
2,2,22,2,45,-0.6548843795548156,17.0
2,2,23,2,0,-0.6548843795548156,14.0
2,2,23,2,15,-0.6548843795548156,25.0
2,2,23,2,30,-0.6548843795548156,39.0
2,2,23,2,45,-0.6548843795548156,18.0
2,3,0,3,0,-0.6548843795548156,14.0
2,3,0,3,15,-0.6548843795548156,17.0
2,3,0,3,30,-0.6548843795548156,18.0
2,3,0,3,45,-0.6548843795548156,26.0
2,3,1,3,0,-0.6548843795548156,410.0
2,3,1,3,15,-0.6548843795548156,17.0
2,3,1,3,30,-0.6548843795548156,17.0
2,3,1,3,45,-0.6548843795548156,15.0
2,3,2,3,0,-0.6548843795548156,15.0
2,3,2,3,15,-0.6548843795548156,36.0
2,3,2,3,30,-0.6548843795548156,88.0
2,3,2,3,45,-0.6548843795548156,27.0
2,3,3,3,0,-0.6548843795548156,27.0
2,3,3,3,15,-0.6548843795548156,20.0
2,3,3,3,30,-0.6548843795548156,18.0
2,3,3,3,45,-0.6548843795548156,25.0
2,3,4,3,0,-0.6548843795548156,32.0
2,3,4,3,15,-0.6548843795548156,22.0
2,3,4,3,30,-0.6548843795548156,18.0
2,3,4,3,45,-0.6548843795548156,51.0
2,3,5,3,0,-0.6548843795548156,37.0
2,3,5,3,15,-0.6548843795548156,44.0
2,3,5,3,30,-0.6548843795548156,57.0
2,3,5,3,45,-0.6548843795548156,62.0
2,3,6,3,0,-0.6548843795548156,52.0
2,3,6,3,15,-0.6548843795548156,57.0
2,3,6,3,30,-0.6548843795548156,36.0
2,3,6,3,45,-0.6482798117048534,37.0
2,3,7,3,0,-0.5921409849801739,90.0
2,3,7,3,15,-0.529397590405532,169.0
2,3,7,3,30,-0.4683053377933808,177.0
2,3,7,3,45,-0.3527254004190406,309.0
2,3,8,3,0,0.12115234281575409,862.0
2,3,8,3,15,-0.34612083256907833,321.0
2,3,8,3,30,-0.1314723774453037,562.0
2,3,8,3,45,0.060060090203602846,748.0
2,3,9,3,0,0.15417518206556555,847.0
2,3,9,3,15,-0.0885426864205488,628.0
2,3,9,3,30,-0.1644952166951152,477.0
2,3,9,3,45,0.2912199649522832,1039.0
2,3,10,3,0,1.0689078292853436,1422.0
2,3,10,3,15,0.29452224887726436,606.0
2,3,10,3,30,0.24994141589001884,981.0
2,3,10,3,45,0.1376637624406598,883.0
2,3,11,3,0,0.22352314449016966,894.0
2,3,11,3,15,0.5521003950257939,218.0
2,3,11,3,30,0.2994756747647361,479.0
2,3,11,3,45,0.35726564345190615,355.0
2,3,12,3,0,0.94342104013606,268.0
2,3,12,3,15,0.9880018731233055,288.0
2,3,12,3,30,1.0953261006851926,189.0
2,3,12,3,45,0.36882363718934014,65.0
2,3,13,3,0,0.45633416120134057,118.0
2,3,13,3,15,1.1976969023596082,96.0
2,3,13,3,30,1.3248348334713824,69.0
2,3,13,3,45,0.690796319875002,134.0
2,3,14,3,0,1.0028621507857207,70.0
2,3,14,3,15,0.44312502550141597,146.0
2,3,14,3,30,-0.19091348809496436,128.0
2,3,14,3,45,-0.31309799331926685,66.0
2,3,15,3,0,-0.45344506013096564,53.0
2,3,15,3,15,-0.5310487323680226,80.0
2,3,15,3,30,-0.5591181457303623,41.0
2,3,15,3,45,-0.5987455528301361,1.0
2,3,16,3,0,-0.6334195340424381,0.0
2,3,16,3,15,-0.6466286697423628,0.0
2,3,16,3,30,-0.6515820956298345,0.0
2,3,16,3,45,-0.6548843795548156,0.0
2,3,17,3,0,-0.6548843795548156,0.0
2,3,17,3,15,-0.6548843795548156,0.0
2,3,17,3,30,-0.6548843795548156,0.0
2,3,17,3,45,-0.6548843795548156,0.0
2,3,18,3,0,-0.6548843795548156,0.0
2,3,18,3,15,-0.6548843795548156,0.0
2,3,18,3,30,-0.6548843795548156,0.0
2,3,18,3,45,-0.6548843795548156,0.0
2,3,19,3,0,-0.6548843795548156,0.0
2,3,19,3,15,-0.6548843795548156,0.0
2,3,19,3,30,-0.6548843795548156,0.0
2,3,19,3,45,-0.6548843795548156,0.0
2,3,20,3,0,-0.6548843795548156,0.0
2,3,20,3,15,-0.6548843795548156,0.0
2,3,20,3,30,-0.6548843795548156,0.0
2,3,20,3,45,-0.6548843795548156,0.0
2,3,21,3,0,-0.6548843795548156,0.0
2,3,21,3,15,-0.6548843795548156,0.0
2,3,21,3,30,-0.6548843795548156,0.0
2,3,21,3,45,-0.6548843795548156,0.0
2,3,22,3,0,-0.6548843795548156,0.0
2,3,22,3,15,-0.6548843795548156,0.0
2,3,22,3,30,-0.6548843795548156,0.0
2,3,22,3,45,-0.6548843795548156,0.0
2,3,23,3,0,-0.6548843795548156,0.0
2,3,23,3,15,-0.6548843795548156,0.0
2,3,23,3,30,-0.6548843795548156,0.0
2,3,23,3,45,-0.6548843795548156,0.0
2,4,0,4,0,-0.6548843795548156,0.0
2,4,0,4,15,-0.6548843795548156,0.0
2,4,0,4,30,-0.6548843795548156,0.0
2,4,0,4,45,-0.6548843795548156,0.0
2,4,1,4,0,-0.6548843795548156,0.0
2,4,1,4,15,-0.6548843795548156,0.0
2,4,1,4,30,-0.6548843795548156,0.0
2,4,2,4,0,-0.6548843795548156,0.0
2,4,2,4,15,-0.6548843795548156,0.0
2,4,2,4,30,-0.6548843795548156,0.0
2,4,2,4,45,-0.6548843795548156,0.0
2,4,3,4,0,-0.6548843795548156,0.0
2,4,3,4,15,-0.6548843795548156,0.0
2,4,3,4,30,-0.6548843795548156,0.0
2,4,3,4,45,-0.6548843795548156,0.0
2,4,4,4,0,-0.6548843795548156,0.0
2,4,4,4,15,-0.6548843795548156,0.0
2,4,4,4,30,-0.6548843795548156,0.0
2,4,4,4,45,-0.6548843795548156,0.0
2,4,5,4,0,-0.6548843795548156,0.0
2,4,5,4,15,-0.6548843795548156,0.0
2,4,5,4,30,-0.6548843795548156,0.0
2,4,5,4,45,-0.6548843795548156,0.0
2,4,6,4,0,-0.6548843795548156,0.0
2,4,6,4,15,-0.6482798117048534,0.0
2,4,6,4,30,-0.6367218179674193,0.0
2,4,6,4,45,-0.595443268905155,0.0
2,4,7,4,0,-0.5739784233927775,23.0
2,4,7,4,15,-0.5541647198428906,61.0
2,4,7,4,30,-0.529397590405532,89.0
2,4,7,4,45,-0.529397590405532,97.0
2,4,8,4,0,-0.44023592443104104,206.0
2,4,8,4,15,-0.26191259248205906,405.0
2,4,8,4,30,-0.009287872221001253,713.0
2,4,8,4,45,0.37047477915183075,1071.0
2,4,9,4,0,0.08482721964096146,834.0
2,4,9,4,15,0.18554687935288647,961.0
2,4,9,4,30,0.44642730942639713,1272.0
2,4,9,4,45,0.1459194722531127,904.0
2,4,10,4,0,0.005572405441413911,724.0
2,4,10,4,15,0.07492036786601801,811.0
2,4,10,4,30,0.10464092319084835,536.0
2,4,10,4,45,0.12775691066571637,126.0
2,4,11,4,0,-0.01589244007096355,183.0
2,4,11,4,15,-0.14963493903270003,104.0
2,4,11,4,30,-0.1710997845450775,71.0
2,4,11,4,45,0.17564002757794303,68.0
2,4,12,4,0,0.3027779586897172,92.0
2,4,12,4,15,0.3407542238270004,66.0
2,4,12,4,30,0.28791768102730203,51.0
2,4,12,4,45,0.4150556121390762,0.0
2,4,13,4,0,0.41340447017658566,51.0
2,4,13,4,15,0.18554687935288647,189.0
2,4,13,4,30,1.1877900505846648,3.0
2,4,13,4,45,0.42496246391401965,85.0
2,4,14,4,0,-0.11000753193292626,29.0
2,4,14,4,15,-0.0885426864205488,99.0
2,4,14,4,30,0.07492036786601801,33.0
2,4,14,4,45,0.4365204576514537,84.0
2,4,15,4,0,0.17233774365296187,50.0
2,4,15,4,15,-0.06047327305820904,42.0
2,4,15,4,30,-0.2718194442570025,49.0
2,4,16,4,0,-0.5227930225555697,0.0
2,4,16,4,15,-0.6334195340424381,0.0
2,4,16,4,30,-0.6466286697423628,0.0
2,4,16,4,45,-0.6532332375923251,0.0
2,4,17,4,0,-0.6548843795548156,0.0
2,4,17,4,15,-0.6548843795548156,0.0
2,4,17,4,30,-0.6548843795548156,0.0
2,4,17,4,45,-0.6548843795548156,0.0
2,4,18,4,0,-0.6548843795548156,0.0
2,4,18,4,15,-0.6548843795548156,0.0
2,4,18,4,30,-0.6548843795548156,0.0
2,4,18,4,45,-0.6548843795548156,0.0
2,4,19,4,0,-0.6548843795548156,0.0
2,4,19,4,15,-0.6548843795548156,0.0
2,4,19,4,30,-0.6548843795548156,0.0
2,4,19,4,45,-0.6548843795548156,0.0
2,4,20,4,0,-0.6548843795548156,0.0
2,4,20,4,15,-0.6548843795548156,0.0
2,4,20,4,30,-0.6548843795548156,0.0
2,4,20,4,45,-0.6548843795548156,0.0
2,4,21,4,0,-0.6548843795548156,0.0
2,4,21,4,15,-0.6548843795548156,0.0
2,4,21,4,30,-0.6548843795548156,0.0
2,4,21,4,45,-0.6548843795548156,0.0
2,4,22,4,0,-0.6548843795548156,0.0
2,4,22,4,15,-0.6548843795548156,0.0
2,4,22,4,30,-0.6548843795548156,0.0
2,4,22,4,45,-0.6548843795548156,0.0
2,4,23,4,0,-0.6548843795548156,0.0
2,4,23,4,15,-0.6548843795548156,0.0
2,4,23,4,30,-0.6548843795548156,0.0
2,4,23,4,45,-0.6548843795548156,0.0
2,5,0,5,0,-0.6548843795548156,0.0
2,5,0,5,15,-0.6548843795548156,0.0
2,5,0,5,30,-0.6548843795548156,0.0
2,5,0,5,45,-0.6548843795548156,0.0
2,5,1,5,0,-0.6548843795548156,0.0
2,5,1,5,15,-0.6548843795548156,0.0
2,5,1,5,30,-0.6548843795548156,0.0
2,5,1,5,45,-0.6548843795548156,0.0
2,5,2,5,0,-0.6548843795548156,0.0
2,5,2,5,15,-0.6548843795548156,0.0
2,5,2,5,30,-0.6548843795548156,0.0
2,5,2,5,45,-0.6548843795548156,0.0
2,5,3,5,0,-0.6548843795548156,0.0
2,5,3,5,15,-0.6548843795548156,0.0
2,5,3,5,30,-0.6548843795548156,0.0
2,5,3,5,45,-0.6548843795548156,0.0
2,5,4,5,0,-0.6548843795548156,0.0
2,5,4,5,15,-0.6548843795548156,0.0
2,5,4,5,30,-0.6548843795548156,0.0
2,5,4,5,45,-0.6548843795548156,0.0
2,5,5,5,0,-0.6548843795548156,0.0
2,5,5,5,15,-0.6548843795548156,0.0
2,5,5,5,30,-0.6548843795548156,0.0
2,5,5,5,45,-0.6548843795548156,0.0
2,5,6,5,0,-0.6548843795548156,0.0
2,5,6,5,15,-0.6499309536673439,0.0
2,5,6,5,30,-0.6449775277798722,0.0
2,5,6,5,45,-0.6433263858173817,26.0
2,5,7,5,0,-0.6136058304925512,59.0
2,5,7,5,15,-0.5326998743305131,142.0
2,5,7,5,30,-0.49967703508070166,248.0
2,5,7,5,45,-0.26191259248205906,380.0
2,5,8,5,0,-0.12156552567036027,504.0
2,5,8,5,15,0.5025661361510766,1091.0
2,5,8,5,30,1.1580694952598345,1563.0
2,5,8,5,45,1.4618796163581,1649.0
2,5,9,5,0,1.0259781382605886,1181.0
2,5,9,5,15,0.5157752718510012,940.0
2,5,9,5,30,2.15205695667916,666.0
2,5,9,5,45,2.336984856478104,256.0
2,5,10,5,0,1.0804658230227775,367.0
2,5,10,5,15,-0.040659569508322155,192.0
2,5,10,5,30,-0.022497007920925842,134.0
2,5,10,5,45,-0.02084586595843527,159.0
2,5,11,5,0,-0.11826324174537912,156.0
2,5,11,5,15,0.5091707040010389,759.0
2,5,11,5,30,0.08152493571598031,596.0
2,5,11,5,45,-0.36428339415647465,292.0
2,5,12,5,0,-0.13642580333277543,241.0
2,5,12,5,15,0.5487981111008127,279.0
2,5,12,5,30,0.9797461633108526,15.0
2,5,12,5,45,0.9566301758359845,156.0
2,5,13,5,0,0.2268254284151508,72.0
2,5,13,5,15,-0.2850285799569271,89.0
2,5,13,5,30,-0.24870345678213446,8.0
2,5,13,5,45,1.1316512238599854,0.0
2,5,14,5,0,-0.032403859695869286,93.0
2,5,14,5,15,0.5289844075509258,93.0
2,5,14,5,30,0.5620072468007373,42.0
2,5,14,5,45,0.2515925578525094,87.0
2,5,15,5,0,-0.19751805594492666,124.0
2,5,15,5,15,-0.28667972191941765,63.0
2,5,15,5,30,-0.24209888893217216,74.0
2,5,15,5,45,-0.3989573753687767,109.0
2,5,16,5,0,-0.5789318492802492,0.0
2,5,16,5,15,-0.630117250117457,0.0
2,5,16,5,30,-0.6449775277798722,0.0
2,5,16,5,45,-0.6515820956298345,0.0
2,5,17,5,0,-0.6548843795548156,0.0
2,5,17,5,15,-0.6548843795548156,0.0
2,5,17,5,30,-0.6548843795548156,0.0
2,5,17,5,45,-0.6548843795548156,0.0
2,5,18,5,0,-0.6548843795548156,0.0
2,5,18,5,15,-0.6548843795548156,0.0
2,5,18,5,30,-0.6548843795548156,0.0
2,5,18,5,45,-0.6548843795548156,0.0
2,5,19,5,0,-0.6548843795548156,0.0
2,5,19,5,15,-0.6548843795548156,0.0
2,5,19,5,30,-0.6548843795548156,0.0
2,5,19,5,45,-0.6548843795548156,0.0
2,5,20,5,0,-0.6548843795548156,0.0
2,5,20,5,15,-0.6548843795548156,0.0
2,5,20,5,30,-0.6548843795548156,0.0
2,5,20,5,45,-0.6548843795548156,0.0
2,5,21,5,0,-0.6548843795548156,0.0
2,5,21,5,15,-0.6548843795548156,0.0
2,5,21,5,30,-0.6548843795548156,0.0
2,5,21,5,45,-0.6548843795548156,0.0
2,5,22,5,0,-0.6548843795548156,0.0
2,5,22,5,15,-0.6548843795548156,0.0
2,5,22,5,30,-0.6548843795548156,0.0
2,5,22,5,45,-0.6548843795548156,0.0
2,5,23,5,0,-0.6548843795548156,0.0
2,5,23,5,15,-0.6548843795548156,0.0
2,5,23,5,30,-0.6548843795548156,0.0
2,5,23,5,45,-0.6548843795548156,0.0
2,6,0,6,0,-0.6548843795548156,0.0
2,6,0,6,15,-0.6548843795548156,0.0
2,6,0,6,30,-0.6548843795548156,0.0
2,6,0,6,45,-0.6548843795548156,0.0
2,6,1,6,0,-0.6548843795548156,0.0
2,6,1,6,15,-0.6548843795548156,0.0
2,6,1,6,30,-0.6548843795548156,0.0
2,6,1,6,45,-0.6548843795548156,0.0
2,6,2,6,0,-0.6548843795548156,0.0
2,6,2,6,15,-0.6548843795548156,0.0
2,6,2,6,30,-0.6548843795548156,0.0
2,6,2,6,45,-0.6548843795548156,0.0
2,6,3,6,0,-0.6548843795548156,0.0
2,6,3,6,15,-0.6548843795548156,0.0
2,6,3,6,30,-0.6548843795548156,0.0
2,6,3,6,45,-0.6548843795548156,0.0
2,6,4,6,0,-0.6548843795548156,0.0
2,6,4,6,15,-0.6548843795548156,0.0
2,6,4,6,30,-0.6548843795548156,0.0
2,6,4,6,45,-0.6548843795548156,0.0
2,6,5,6,0,-0.6548843795548156,0.0
2,6,5,6,15,-0.6548843795548156,0.0
2,6,5,6,30,-0.6548843795548156,0.0
2,6,5,6,45,-0.6548843795548156,0.0
2,6,6,6,0,-0.6548843795548156,40.0
2,6,6,6,15,-0.6548843795548156,41.0
2,6,6,6,30,-0.6548843795548156,43.0
2,6,6,6,45,-0.630117250117457,45.0
2,6,7,6,0,-0.5475601519929283,80.0
2,6,7,6,15,-0.3725391039689275,267.0
2,6,7,6,30,0.041897528616206534,771.0
2,6,7,6,45,0.20536058290277334,974.0
2,6,8,6,0,0.7964694054743988,1438.0
2,6,8,6,15,1.1002795265726644,1484.0
2,6,8,6,30,1.2092548960970424,456.0
2,6,8,6,45,1.3710668084211186,197.0
2,6,9,6,0,1.6005755412073084,218.0
2,6,9,6,15,1.6038778251322894,425.0
2,6,9,6,30,1.8713628230557624,429.0
2,6,9,6,45,1.4222522092583263,588.0
2,6,10,6,0,1.6699235036319124,330.0
2,6,10,6,15,2.0661975746296504,1496.0
2,6,10,6,30,2.1272898272418015,1318.0
2,6,10,6,45,2.186730937891462,228.0
2,6,11,6,0,2.2610323262035377,90.0
2,6,11,6,15,2.0612441487421784,69.0
2,6,11,6,30,2.120685259391839,68.0
2,6,11,6,45,1.6534120840070068,343.0
2,6,12,6,0,2.264334610128519,368.0
2,6,12,6,15,2.1107784076168956,323.0
2,6,12,6,30,1.8647582552058002,108.0
2,6,12,6,45,1.0309315641480603,61.0
2,6,13,6,0,0.4744967227887369,55.0
2,6,13,6,15,0.43817159961394425,222.0
2,6,13,6,30,0.0501532384286594,214.0
2,6,13,6,45,-0.15623950688266233,46.0
2,6,14,6,0,0.031990676841263097,45.0
2,6,14,6,15,0.0947340714159049,51.0
2,6,14,6,30,-0.23549432108220986,82.0
2,6,14,6,45,-0.4220733628436447,123.0
2,6,15,6,0,-0.4848167574182865,131.0
2,6,15,6,15,-0.517839596668098,85.0
2,6,15,6,30,-0.5690249975053058,32.0
2,6,15,6,45,-0.5987455528301361,6.0
2,6,16,6,0,-0.630117250117457,0.0
2,6,16,6,15,-0.6449775277798722,0.0
2,6,16,6,30,-0.6499309536673439,0.0
2,6,16,6,45,-0.6548843795548156,0.0
2,6,17,6,0,-0.6548843795548156,0.0
2,6,17,6,15,-0.6548843795548156,0.0
2,6,17,6,30,-0.6548843795548156,0.0
2,6,17,6,45,-0.6548843795548156,0.0
2,6,18,6,0,-0.6548843795548156,0.0
2,6,18,6,15,-0.6548843795548156,0.0
2,6,18,6,30,-0.6548843795548156,0.0
2,6,18,6,45,-0.6548843795548156,0.0
2,6,19,6,0,-0.6548843795548156,0.0
2,6,19,6,15,-0.6548843795548156,0.0
2,6,19,6,30,-0.6548843795548156,0.0
2,6,19,6,45,-0.6548843795548156,0.0
2,6,20,6,0,-0.6548843795548156,0.0
2,6,20,6,15,-0.6548843795548156,0.0
2,6,20,6,30,-0.6548843795548156,0.0
2,6,20,6,45,-0.6548843795548156,0.0
2,6,21,6,0,-0.6548843795548156,0.0
2,6,21,6,15,-0.6548843795548156,0.0
2,6,21,6,30,-0.6548843795548156,0.0
2,6,21,6,45,-0.6548843795548156,0.0
2,6,22,6,0,-0.6548843795548156,0.0
2,6,22,6,15,-0.6548843795548156,0.0
2,6,22,6,30,-0.6548843795548156,0.0
2,6,22,6,45,-0.6548843795548156,0.0
2,6,23,6,0,-0.6548843795548156,0.0
2,6,23,6,15,-0.6548843795548156,0.0
2,6,23,6,30,-0.6548843795548156,0.0
2,6,23,6,45,-0.6548843795548156,0.0
2,7,0,0,0,-0.6548843795548156,0.0
2,7,0,0,15,-0.6548843795548156,0.0
2,7,0,0,30,-0.6548843795548156,0.0
2,7,0,0,45,-0.6548843795548156,0.0
2,7,1,0,0,-0.6548843795548156,0.0
2,7,1,0,15,-0.6548843795548156,0.0
2,7,1,0,30,-0.6548843795548156,0.0
2,7,1,0,45,-0.6548843795548156,0.0
2,7,2,0,0,-0.6548843795548156,0.0
2,7,2,0,15,-0.6548843795548156,0.0
2,7,2,0,30,-0.6548843795548156,0.0
2,7,2,0,45,-0.6548843795548156,0.0
2,7,3,0,0,-0.6548843795548156,0.0
2,7,3,0,15,-0.6548843795548156,0.0
2,7,3,0,30,-0.6548843795548156,0.0
2,7,3,0,45,-0.6548843795548156,0.0
2,7,4,0,0,-0.6548843795548156,0.0
2,7,4,0,15,-0.6548843795548156,0.0
2,7,4,0,30,-0.6548843795548156,0.0
2,7,4,0,45,-0.6548843795548156,0.0
2,7,5,0,0,-0.6548843795548156,0.0
2,7,5,0,15,-0.6548843795548156,0.0
2,7,5,0,30,-0.6548843795548156,0.0
2,7,5,0,45,-0.6548843795548156,0.0
2,7,6,0,0,-0.6548843795548156,0.0
2,7,6,0,15,-0.6482798117048534,0.0
2,7,6,0,30,-0.6433263858173817,0.0
2,7,6,0,45,-0.6400241018924004,0.0
2,7,7,0,0,-0.6235126822674947,0.0
2,7,7,0,15,-0.5888387010551926,0.0
2,7,7,0,45,-0.5343510162930037,69.0
2,7,8,0,0,-0.3725391039689275,194.0
2,7,8,0,15,-0.15954179080764347,448.0
2,7,8,0,30,-0.20907604968236068,475.0
2,7,8,0,45,-0.1578906488451529,525.0
2,7,9,0,0,-0.06707784090817134,425.0
2,7,9,0,15,-0.16779750062009635,352.0
2,7,9,0,30,0.27635968728986804,486.0
2,7,9,0,45,-0.06707784090817134,464.0
2,7,10,0,0,0.14757061421560327,442.0
2,7,10,0,15,0.5521003950257939,953.0
2,7,10,0,30,0.22187200252767908,911.0
2,7,10,0,45,0.16573317580299957,830.0
2,7,11,0,0,-0.27016830229451194,284.0
2,7,11,0,15,-0.07863583464560535,305.0
2,7,11,0,30,-0.2404477469696816,384.0
2,7,11,0,45,-0.17935549435753037,522.0
2,7,12,0,0,-0.24375003089466274,430.0
2,7,12,0,15,-0.2206340434197947,352.0
2,7,12,0,30,0.21691857664020736,538.0
2,7,12,0,45,0.3803816309267742,699.0
2,7,13,0,0,-0.052217563245756174,223.0
2,7,13,0,15,0.264801693552434,187.0
2,7,13,0,30,0.6396109190377943,254.0
2,7,13,0,45,-0.32135370313171974,0.0
2,7,14,0,0,-0.3097957093942857,336.0
2,7,14,0,15,-0.5277464484430414,97.0
2,7,14,0,30,-0.5541647198428906,66.0
2,7,14,0,45,-0.5591181457303623,0.0
2,7,15,0,0,-0.5211418805930792,0.0
2,7,15,0,15,-0.4765610476058337,0.0
2,7,15,0,30,-0.5904898430176833,21.0
2,7,15,0,45,-0.49142132526824883,145.0
2,7,16,0,0,-0.5970944108676456,15.0
2,7,16,0,15,-0.6367218179674193,0.0
2,7,16,0,30,-0.6466286697423628,0.0
2,7,16,0,45,-0.6548843795548156,0.0
2,7,17,0,0,-0.6548843795548156,0.0
2,7,17,0,15,-0.6548843795548156,0.0
2,7,17,0,30,-0.6548843795548156,0.0
2,7,17,0,45,-0.6548843795548156,0.0
2,7,18,0,0,-0.6548843795548156,0.0
2,7,18,0,15,-0.6548843795548156,0.0
2,7,18,0,30,-0.6548843795548156,0.0
2,7,18,0,45,-0.6548843795548156,0.0
2,7,19,0,0,-0.6548843795548156,0.0
2,7,19,0,15,-0.6548843795548156,0.0
2,7,19,0,30,-0.6548843795548156,0.0
2,7,19,0,45,-0.6548843795548156,0.0
2,7,20,0,0,-0.6548843795548156,0.0
2,7,20,0,15,-0.6548843795548156,0.0
2,7,20,0,30,-0.6548843795548156,0.0
2,7,20,0,45,-0.6548843795548156,0.0
2,7,21,0,0,-0.6548843795548156,0.0
2,7,21,0,15,-0.6548843795548156,0.0
2,7,21,0,30,-0.6548843795548156,0.0
2,7,21,0,45,-0.6548843795548156,0.0
2,7,22,0,0,-0.6548843795548156,0.0
2,7,22,0,15,-0.6548843795548156,0.0
2,7,22,0,30,-0.6548843795548156,0.0
2,7,22,0,45,-0.6548843795548156,0.0
2,7,23,0,0,-0.6548843795548156,0.0
2,7,23,0,15,-0.6548843795548156,0.0
2,7,23,0,30,-0.6548843795548156,0.0
2,7,23,0,45,-0.6548843795548156,0.0
2,8,0,1,0,-0.6548843795548156,0.0
2,8,0,1,15,-0.6548843795548156,0.0
2,8,0,1,30,-0.6548843795548156,0.0
2,8,0,1,45,-0.6548843795548156,0.0
2,8,1,1,0,-0.6548843795548156,0.0
2,8,1,1,15,-0.6548843795548156,0.0
2,8,1,1,30,-0.6548843795548156,0.0
2,8,1,1,45,-0.6548843795548156,0.0
2,8,2,1,0,-0.6548843795548156,0.0
2,8,2,1,15,-0.6548843795548156,0.0
2,8,2,1,30,-0.6548843795548156,0.0
